Before We Go,Comedy,Drama,Romance
Dear John,Drama,Mystery,Romance
The Island of Dr. Moreau,Adventure,Fantasy,Horror
Killing Me Softly,Drama,Mystery,Romance
Miss Meadows,Comedy,Crime,Drama
Killers,Action,Comedy,Romance
Paper Towns,Adventure,Comedy,Drama
The Crow,Action,Crime,Fantasy
The Exception,Drama,Romance,War
The Half of It,Comedy,Drama,Romance
The Duchess,Biography,Drama,History
J. Edgar,Biography,Drama,Romance
Il figlio di Spartacus,Adventure,Drama,History
Little Fish,Drama,Romance,Sci-Fi
La región salvaje,Drama,Horror,Mystery
The Lizzie McGuire Movie,Adventure,Comedy,Family
Something Borrowed,Comedy,Drama,Romance
Lone Wolf McQuade,Action,Crime,Drama
Waitress,Comedy,Drama,Romance
Notorious,Drama,Film-Noir,Romance
Malizia,Comedy,Drama,Romance
Choses secrètes,Comedy,Drama,Fantasy
Suite Française,Drama,Romance,Thriller
The King and I,Biography,Drama,Musical
Tortilla Flat,Comedy,Drama,Romance
What Men Want,Comedy,Fantasy,Romance
In Her Shoes,Comedy,Drama,Romance
How to Steal a Million,Comedy,Crime,Romance
A Midsummer Night's Dream,Comedy,Fantasy,Romance
House Party,Comedy,Music,Romance
Tres metros sobre el cielo,Action,Drama,Romance
It Takes Two,Comedy,Family,Romance
Hollywoodland,Biography,Crime,Drama
Baby Boy,Crime,Drama,Romance
Kill Your Darlings,Biography,Drama,Romance
The Quiet Man,Comedy,Drama,Romance
Seeking a Friend for the End of the World,Adventure,Comedy,Drama
Tristan + Isolde,Action,Drama,Romance
Trust,Drama,Romance,Thriller
On the Rocks,Comedy,Drama,Romance
La piscine,Crime,Drama,Romance
Kabhi Khushi Kabhie Gham...,Drama,Musical,Romance
Funny Face,Comedy,Musical,Romance
Mrs. Winterbourne,Comedy,Drama,Romance
Many Rivers to Cross,Comedy,Romance,Western
Fiddler on the Roof,Drama,Family,Musical
Another Earth,Drama,Romance,Sci-Fi
Kinsey,Biography,Drama,Romance
Blue Crush,Drama,Romance,Sport
Boomerang,Comedy,Drama,Romance
It's a Boy Girl Thing,Comedy,Fantasy,Romance
Spread,Comedy,Drama,Romance
Honeymoon in Vegas,Comedy,Romance,Thriller
The Burning Plain,Crime,Drama,Romance
Xanadu,Fantasy,Musical,Romance
Beastly,Drama,Fantasy,Romance
Bakjwi,Drama,Fantasy,Horror
Girls Just Want to Have Fun,Comedy,Music,Romance
Perfect Sense,Drama,Romance,Sci-Fi
Car Wash,Comedy,Drama,Romance
Nowhere Boy,Biography,Drama,Music
Isn't It Romantic,Comedy,Fantasy,Musical
The Wanderers,Crime,Drama,Romance
Center Stage,Drama,Music,Romance
Comes a Horseman,Drama,Romance,Western
Plus One,Comedy,Drama,Romance
Confessions of a Dangerous Mind,Biography,Comedy,Crime
Lady and the Tramp,Adventure,Comedy,Family
Dirty Dancing: Havana Nights,Drama,Music,Romance
Tendres cousines,Comedy,Drama,Romance
How I Live Now,Action,Adventure,Drama
Patch Adams,Biography,Comedy,Drama
Bridget Jones's Baby,Comedy,Drama,Romance
The First Time,Comedy,Drama,Romance
Once,Drama,Music,Romance
Submarine,Comedy,Drama,Romance
If I Stay,Drama,Fantasy,Music
Ek Villain Returns,Action,Romance,Thriller
The Kids Are All Right,Comedy,Drama,Romance
For Love of the Game,Drama,Romance,Sport
Ladki: Enter the Girl Dragon,Action,Drama,Romance
The Last American Virgin,Comedy,Drama,Romance
Hoo-goong: Je-wang-eui cheob,Drama,History,Romance
The Family Man,Comedy,Drama,Fantasy
The Sessions,Biography,Comedy,Drama
The African Queen,Adventure,Drama,Romance
Fallen,Drama,Fantasy,Romance
"Hello, Dolly!",Adventure,Comedy,Musical
Ruby Sparks,Comedy,Drama,Fantasy
Journey to the Center of the Earth,Adventure,Family,Fantasy
Trois couleurs: Rouge,Drama,Mystery,Romance
The Bounty,Adventure,Drama,History
The Americanization of Emily,Comedy,Drama,Romance
Something Wild,Comedy,Crime,Romance
2:22,Drama,Mystery,Romance
Mimi wo sumaseba,Animation,Drama,Family
Colonia,Biography,Drama,History
The Private Lives of Pippa Lee,Comedy,Drama,Romance
Trois couleurs: Blanc,Comedy,Drama,Romance
The One I Love,Comedy,Drama,Fantasy
The Best Exotic Marigold Hotel,Comedy,Drama,Romance
Zindagi Na Milegi Dobara,Comedy,Drama,Musical
Castle Keep,Action,Comedy,Drama
The Last Song,Drama,Music,Romance
La belle et la bête,Drama,Family,Fantasy
Curly Sue,Comedy,Drama,Family
Welcome to Marwen,Biography,Comedy,Drama
We're No Angels,Comedy,Crime,Romance
Spanglish,Comedy,Drama,Romance
Loving,Biography,Drama,Romance
La leggenda del pianista sull'oceano,Drama,Music,Romance
Marnie,Crime,Drama,Mystery
The Wizard,Adventure,Comedy,Drama
The Crickets Dance,Crime,Drama,History
I Love You Phillip Morris,Biography,Comedy,Crime
Love Me Tender,Drama,Musical,Romance
Of Love and Shadows,Drama,Romance,Thriller
What a Girl Wants,Comedy,Drama,Family
Random Hearts,Drama,Mystery,Romance
Take Me Home Tonight,Comedy,Drama,Romance
2046,Drama,Romance,Sci-Fi
Don,Comedy,Drama,Romance
Music and Lyrics,Comedy,Music,Romance
Set It Off,Action,Crime,Drama
Age of Consent,Biography,Comedy,Drama
Aladdin 2,Adventure,Comedy,Family
New York Minute,Comedy,Crime,Family
The Fabulous Baker Boys,Comedy,Drama,Music
10 Years,Comedy,Drama,Romance
Gnomeo &amp; Juliet,Animation,Adventure,Comedy
Colette,Biography,Drama,History
Fruitvale Station,Biography,Crime,Drama
Agora,Adventure,Biography,Drama
The Lady of Scandal,Romance,Comedy,Drama
Forever Young,Drama,Romance,Sci-Fi
The Titan,Drama,Mystery,Romance
The Man from Snowy River,Adventure,Drama,Romance
Supergirl,Action,Adventure,Fantasy
SuperBob,Action,Comedy,Romance
Jin ling shi san chai,Drama,History,Romance
Youngblood,Drama,Romance,Sport
Don Juan DeMarco,Comedy,Drama,Romance
Spring,Horror,Romance,Sci-Fi
L'amant double,Drama,Romance,Thriller
Colors,Action,Crime,Drama
Always,Drama,Fantasy,Romance
Morning Glory,Comedy,Drama,Romance
Serena,Drama,History,Romance
Becoming Jane,Biography,Drama,Romance
Palm Swings,Comedy,Drama,Romance
The Sisterhood of the Traveling Pants 2,Comedy,Drama,Romance
Every Day,Drama,Fantasy,Romance
La Vie en Rose,Biography,Drama,Music
One Fine Day,Comedy,Drama,Romance
Zimna wojna,Drama,History,Music
Murder Mystery 2,Action,Comedy,Crime
The Yards,Crime,Drama,Romance
Hable con ella,Drama,Mystery,Romance
Radioactive,Biography,Drama,Romance
Hridayam,Drama,Musical,Romance
Benny &amp; Joon,Comedy,Drama,Romance
Penelope,Comedy,Fantasy,Romance
The Space Between Us,Drama,Romance,Sci-Fi
Breathe,Biography,Drama,Romance
La double vie de Véronique,Drama,Fantasy,Music
Hysteria,Biography,Comedy,Romance
Kate &amp; Leopold,Comedy,Fantasy,Romance
Duck Butter,Comedy,Drama,Romance
About Last Night...,Comedy,Drama,Romance
The Jungle Book,Adventure,Family,Romance
D.E.B.S.,Action,Comedy,Romance
Atrangi Re,Comedy,Drama,Fantasy
The Last Seduction,Crime,Drama,Romance
The Ghost and Mr. Chicken,Comedy,Family,Mystery
Confessions of a Teenage Drama Queen,Comedy,Family,Music
First Knight,Action,Adventure,Drama
Jailhouse Rock,Drama,Music,Musical
Larry Crowne,Comedy,Drama,Romance
Mighty Aphrodite,Comedy,Drama,Fantasy
Strawberry Mansion,Adventure,Comedy,Drama
Harry and Tonto,Adventure,Comedy,Drama
Broadcast News,Comedy,Drama,Romance
The Words,Drama,Mystery,Romance
Captain Corelli's Mandolin,Drama,Music,Romance
Eliza Graves,Drama,Horror,Mystery
City Lights,Comedy,Drama,Romance
The Jewel of the Nile,Action,Adventure,Comedy
Ghosts of Girlfriends Past,Comedy,Fantasy,Romance
Teen Witch,Comedy,Fantasy,Romance
Junior,Comedy,Romance,Sci-Fi
High School Musical 3: Senior Year,Comedy,Drama,Family
Love &amp; Friendship,Comedy,Drama,Romance
To Be or Not to Be,Comedy,Romance,War
Naked,Comedy,Fantasy,Romance
Broken Flowers,Comedy,Drama,Mystery
Nowhere to Run,Action,Drama,Romance
When We First Met,Comedy,Fantasy,Romance
Friends with Money,Comedy,Drama,Romance
Safety Not Guaranteed,Adventure,Comedy,Drama
Frankie and Johnny,Comedy,Drama,Romance
"Yours, Mine &amp; Ours",Comedy,Family,Romance
Just My Luck,Comedy,Fantasy,Romance
Summer Lovers,Comedy,Drama,Romance
Queen of the Desert,Adventure,Biography,Drama
Doc Hollywood,Comedy,Drama,Romance
Keeping the Faith,Comedy,Drama,Romance
Siberia,Crime,Romance,Thriller
The Four Feathers,Action,Adventure,Drama
Tin Cup,Comedy,Drama,Romance
Made in Italy,Comedy,Drama,Romance
Werk ohne Autor,Biography,Drama,Romance
The Last Son,Action,Adventure,Crime
Liger,Action,Drama,Romance
Ondine,Drama,Mystery,Romance
Ek Villain,Action,Crime,Drama
Appaloosa,Action,Crime,Drama
The Edge of Love,Biography,Drama,Romance
Fever Pitch,Comedy,Drama,Romance
Un long dimanche de fiançailles,Drama,Mystery,Romance
Nick and Norah's Infinite Playlist,Comedy,Drama,Music
Naadi Dosh,Drama,Family,Romance
Jamón Jamón,Comedy,Drama,Romance
Red Dog,Biography,Comedy,Drama
Heaven Can Wait,Comedy,Fantasy,Romance
The Sure Thing,Comedy,Drama,Romance
The Diary of a Teenage Girl,Comedy,Drama,Romance
Married to the Mob,Comedy,Crime,Romance
The Importance of Being Earnest,Comedy,Drama,Romance
Neko no ongaeshi,Animation,Adventure,Comedy
Vibes,Adventure,Comedy,Romance
W.E.,Drama,History,Romance
Forever My Girl,Comedy,Drama,Music
One True Loves,Comedy,Drama,Romance
Everyone Says I Love You,Comedy,Musical,Romance
Anomalisa,Animation,Comedy,Drama
Saving Silverman,Comedy,Crime,Romance
Blithe Spirit,Comedy,Fantasy,Romance
Agent Cody Banks,Action,Adventure,Comedy
Koto no ha no niwa,Animation,Drama,Romance
Bin-jip,Crime,Drama,Romance
Gigli,Comedy,Crime,Romance
Zookeeper,Comedy,Family,Fantasy
Sergio,Biography,Drama,History
Phantom of the Paradise,Comedy,Drama,Fantasy
The Jane Austen Book Club,Comedy,Drama,Romance
Locked Down,Comedy,Crime,Romance
Hitchcock,Biography,Drama,Romance
Tall Girl 2,Comedy,Drama,Family
Byôsoku 5 senchimêtoru,Animation,Drama,Family
"Angus, Thongs and Perfect Snogging",Comedy,Drama,Romance
The Aeronauts,Action,Adventure,Drama
Bad Girls,Action,Adventure,Romance
In Good Company,Comedy,Drama,Romance
Gloria Bell,Comedy,Drama,Music
Alfie,Comedy,Drama,Romance
Nine,Drama,Musical,Romance
Beau-père,Comedy,Drama,Romance
En kongelig affære,Biography,Drama,History
Crossroads,Drama,Music,Mystery
Gardens of Stone,Drama,Romance,War
Herbie Fully Loaded,Adventure,Comedy,Family
Elizabethtown,Comedy,Drama,Romance
"Paris, je t'aime",Comedy,Drama,Romance
Sierra Burgess Is a Loser,Comedy,Drama,Romance
Cat Ballou,Comedy,Romance,Western
Looks That Kill,Comedy,Drama,Romance
Valley Girl,Comedy,Musical,Romance
The Ultimate Gift,Drama,Family,Romance
Superintelligence,Action,Comedy,Romance
The Family Stone,Comedy,Drama,Romance
California Dreaming,Comedy,Drama,Romance
Exit to Eden,Comedy,Crime,Romance
Victoria,Crime,Drama,Romance
Bedazzled,Comedy,Fantasy,Romance
Bajirao Mastani,Action,Drama,History
The Jesus Rolls,Comedy,Crime,Drama
Pure Country,Drama,Music,Romance
Laal Singh Chaddha,Comedy,Drama,Family
Good Bye Lenin!,Comedy,Drama,Romance
The Libertine,Biography,Drama,History
The Muppets Take Manhattan,Adventure,Comedy,Drama
Boxing Helena,Drama,Mystery,Romance
A Star Is Born,Drama,Musical,Romance
The Broken Circle Breakdown,Drama,Music,Romance
Summer Catch,Comedy,Drama,Romance
Chandigarh Kare Aashiqui,Comedy,Crime,Drama
Sherlock Gnomes,Animation,Adventure,Comedy
The Year of Living Dangerously,Drama,Romance,War
Dirty Work,Drama,Romance,Thriller
Kokuriko-zaka kara,Animation,Comedy,Drama
Orlando,Biography,Drama,Fantasy
Needle in a Timestack,Drama,Fantasy,Romance
Run Fatboy Run,Comedy,Romance,Sport
Rules Don't Apply,Comedy,Drama,Romance
Eyewitness,Crime,Drama,Mystery
Womb,Drama,Romance,Sci-Fi
A Girl Walks Home Alone at Night,Drama,Horror,Romance
Shelter,Drama,Romance,Sport
Ride or Die,Drama,Romance,Thriller
Crimes of Passion,Drama,Romance,Thriller
Primos,Comedy,Drama,Romance
Love on a Leash,Comedy,Drama,Fantasy
Intolerable Cruelty,Comedy,Crime,Romance
Breakin',Comedy,Drama,Music
Tuck Everlasting,Drama,Family,Fantasy
Paint Your Wagon,Comedy,Drama,Musical
Phenomenon,Drama,Fantasy,Romance
Portrait of Jennie,Drama,Fantasy,Mystery
The Adventures of Robin Hood,Action,Adventure,Romance
Bank Robber,Comedy,Crime,Romance
Ladybug &amp; Cat Noir: Awakening,Animation,Action,Adventure
Behind the Candelabra,Biography,Drama,Music
"Honey, I Blew Up the Kid",Adventure,Comedy,Family
The Horse Whisperer,Drama,Romance,Western
Mother's Day,Comedy,Drama,Romance
Yeopgijeogin geunyeo,Comedy,Drama,Romance
Drinking Buddies,Comedy,Drama,Romance
Dream a Little Dream,Comedy,Drama,Romance
The Bonfire of the Vanities,Comedy,Drama,Romance
The Railway Man,Biography,Drama,Romance
The Unforgiven,Drama,Romance,Western
L.A. Story,Comedy,Drama,Fantasy
Jing wu men,Action,Drama,Romance
Until We Meet Again,Drama,Fantasy,Romance
My Father's Will,Comedy,Drama,Romance
The Heavenly Kid,Comedy,Fantasy,Romance
The Thomas Crown Affair,Crime,Drama,Romance
Ah Fei jing juen,Crime,Drama,Romance
Together,Comedy,Drama,Romance
The Little Death,Comedy,Drama,Romance
Breathless,Action,Drama,Romance
A Lady of Chance,Comedy,Drama,Romance
Sea of Love,Crime,Drama,Mystery
The Swan Princess,Animation,Adventure,Comedy
Quigley Down Under,Action,Adventure,Drama
Effie Gray,Biography,Drama,Romance
Babyteeth,Comedy,Drama,Music
First Daughter,Comedy,Drama,Romance
Sweet Charity,Comedy,Drama,Music
She's the One,Comedy,Drama,Romance
Winter's Tale,Drama,Fantasy,Mystery
Meet Me in St. Louis,Comedy,Drama,Family
Madame Claude,Biography,Crime,Drama
The Barretts of Wimpole Street,Biography,Drama,Romance
The Lovebirds,Action,Comedy,Crime
Arizona Dream,Comedy,Drama,Fantasy
Belle,Biography,Drama,Romance
How to Lose Friends &amp; Alienate People,Biography,Comedy,Drama
Un moment d'égarement,Comedy,Drama,Romance
The Great Debaters,Biography,Drama,Romance
Father of the Bride Part II,Comedy,Family,Romance
Muppet Treasure Island,Action,Adventure,Comedy
The Object of My Affection,Comedy,Drama,Romance
Some Girls,Comedy,Drama,Fantasy
It Could Happen to You,Comedy,Drama,Romance
The Discovery,Drama,Romance,Sci-Fi
It's Kind of a Funny Story,Comedy,Drama,Romance
Ghajini,Action,Drama,Mystery
The Flintstones in Viva Rock Vegas,Comedy,Family,Romance
Long Story Short,Comedy,Fantasy,Romance
Dear White People,Comedy,Drama,Romance
The Next Karate Kid,Action,Drama,Family
Beginners,Comedy,Drama,Romance
Afterlife of the Party,Comedy,Drama,Fantasy
We Are Your Friends,Drama,Music,Romance
And So It Goes,Comedy,Drama,Romance
Kicking &amp; Screaming,Comedy,Family,Romance
Mutiny on the Bounty,Adventure,Drama,History
Last of the Pagans,Adventure,Romance,Drama
Summer '03,Comedy,Drama,Romance
Change of Habit,Crime,Drama,Music
Yentl,Drama,Musical,Romance
To Have and Have Not,Adventure,Comedy,Film-Noir
Extract,Comedy,Crime,Romance
My Name Is Khan,Adventure,Drama,Romance
Shi mian mai fu,Action,Adventure,Drama
Funny Lady,Biography,Comedy,Drama
The Goodbye Girl,Comedy,Drama,Romance
Sul più bello,Comedy,Drama,Romance
Apache Junction,Action,Adventure,Crime
The Hero,Drama,Romance,Western
Drive Me Crazy,Comedy,Drama,Romance
Born Yesterday,Comedy,Drama,Romance
Jem and the Holograms,Adventure,Drama,Family
In a Lonely Place,Drama,Film-Noir,Mystery
Pauline à la plage,Comedy,Drama,Romance
A Hologram for the King,Comedy,Drama,Romance
Gully Boy,Drama,Music,Romance
Omohide poro poro,Animation,Drama,Romance
A Prairie Home Companion,Comedy,Drama,Music
Better Than Chocolate,Comedy,Drama,Romance
Final Fantasy: The Spirits Within,Animation,Action,Adventure
Thrashin',Action,Drama,Romance
For Whom the Bell Tolls,Adventure,Drama,History
L'inconnu du lac,Drama,Romance,Thriller
Downfalls High,Drama,Musical,Romance
Stomp the Yard,Drama,Music,Romance
River of No Return,Action,Adventure,Drama
American Ninja,Action,Adventure,Romance
Shall We Dance?,Comedy,Drama,Music
"Juliet, Naked",Comedy,Drama,Music
Strange Magic,Animation,Adventure,Comedy
One from the Heart,Drama,Musical,Romance
Baby Boom,Comedy,Drama,Romance
The Little Mermaid,Adventure,Drama,Fantasy
On Chesil Beach,Drama,Music,Romance
My Super Ex-Girlfriend,Comedy,Romance,Sci-Fi
The Two Jakes,Crime,Drama,Mystery
Away We Go,Adventure,Comedy,Drama
My Cousin Rachel,Drama,Mystery,Romance
Two Mules for Sister Sara,Adventure,Romance,War
Honey,Drama,Music,Romance
Il fiore delle mille e una notte,Comedy,Drama,Fantasy
Nancy Drew,Comedy,Crime,Family
Voyna i mir,Drama,History,Romance
Out of the Past,Crime,Drama,Film-Noir
Drumline,Comedy,Drama,Romance
Cuban Fury,Comedy,Romance,Sport
Are We There Yet?,Adventure,Comedy,Family
Scrooged,Comedy,Drama,Fantasy
Multiplicity,Comedy,Romance,Sci-Fi
La bête,Drama,Fantasy,Horror
Les Misérables,Crime,Drama,History
Bride &amp; Prejudice,Comedy,Drama,Musical
The Big Wedding,Comedy,Drama,Romance
Dragon's Lair: The Movie,Animation,Action,Adventure
To Rome with Love,Comedy,Music,Romance
Guys and Dolls,Comedy,Crime,Musical
Raising Helen,Comedy,Drama,Romance
High Society,Comedy,Musical,Romance
Thanks for Sharing,Comedy,Drama,Romance
Oklahoma!,Comedy,Drama,Musical
Elisa y Marcela,Biography,Drama,Romance
Rings,Drama,Horror,Mystery
Gilda,Drama,Film-Noir,Romance
Red Joan,Biography,Drama,History
Soldier's Girl,Biography,Crime,Drama
Mackenna's Gold,Action,Adventure,Romance
The Ballad of Cable Hogue,Comedy,Drama,Romance
Flesh and Bone,Drama,Mystery,Romance
Miss Potter,Biography,Drama,Romance
Tamasha,Comedy,Drama,Romance
Shaonian de ni,Crime,Drama,Romance
Shine,Biography,Drama,Music
Senso '45,Drama,Romance,Thriller
Equals,Drama,Romance,Sci-Fi
Kiss Me Goodbye,Comedy,Fantasy,Romance
Bright Star,Biography,Drama,Romance
Irrational Man,Comedy,Crime,Drama
The Lovers,Comedy,Drama,Romance
South Pacific,Musical,Romance,War
Quartet,Comedy,Drama,Music
Father Goose,Adventure,Comedy,Romance
Upside Down,Drama,Fantasy,Romance
Camelot,Adventure,Comedy,Drama
My Man Godfrey,Comedy,Drama,Romance
Mary Shelley,Biography,Drama,History
Beautiful Thing,Comedy,Drama,Romance
Malang - Unleash the Madness,Action,Crime,Drama
Stormbreaker,Action,Adventure,Family
North to Alaska,Comedy,Romance,Western
Did You Hear About the Morgans?,Comedy,Drama,Romance
Somewhere,Comedy,Drama,Romance
Tequila Sunrise,Crime,Drama,Romance
A Castle for Christmas,Adventure,Comedy,Drama
Cet obscur objet du désir,Comedy,Drama,Romance
Gekijouban Violet Evergarden,Animation,Drama,Fantasy
Bitva za Sevastopol,Action,Biography,Drama
Cyrus,Comedy,Drama,Romance
Romance &amp; Cigarettes,Comedy,Musical,Romance
The Man Who Cried,Drama,Music,Romance
The Human Stain,Drama,Romance,Thriller
Love Potion No. 9,Comedy,Fantasy,Romance
Alex Strangelove,Comedy,Drama,Romance
Merry Andrew,Comedy,Musical,Romance
Operation Petticoat,Comedy,Romance,War
Hot Dog ...The Movie,Comedy,Romance,Sport
Two for the Road,Comedy,Drama,Romance
The Last: Naruto the Movie,Animation,Action,Adventure
Diary of a Mad Black Woman,Comedy,Drama,Romance
Earthquake Bird,Crime,Drama,Mystery
The Love Guru,Comedy,Romance,Sport
Shout at the Devil,Action,Adventure,Comedy
Coming Home,Drama,Romance,War
Roped,Comedy,Drama,Family
Desert Fury,Crime,Drama,Film-Noir
Ghost Town,Comedy,Drama,Fantasy
The Red Shoes,Drama,Music,Romance
The Greatest Show on Earth,Drama,Family,Romance
Murphy's Romance,Comedy,Drama,Romance
Cannibal Women in the Avocado Jungle of Death,Action,Adventure,Comedy
Night Train to Lisbon,Mystery,Romance,Thriller
Fucking Åmål,Comedy,Drama,Romance
Bridget Jones: The Edge of Reason,Comedy,Drama,Romance
Hello Again,Comedy,Drama,Fantasy
After Sex,Comedy,Drama,Romance
Remo Williams: The Adventure Begins,Action,Adventure,Comedy
A Kiss Before Dying,Crime,Film-Noir,Mystery
Reds,Biography,Drama,History
Single All the Way,Comedy,Drama,Romance
If Only,Comedy,Drama,Fantasy
Moffie,Drama,Romance,War
Spellbound,Film-Noir,Mystery,Romance
Look Both Ways,Comedy,Drama,Romance
Breath,Adventure,Drama,Romance
Submergence,Drama,Romance,Thriller
Dangerous Methods,Crime,Drama,Horror
My Girl 2,Comedy,Drama,Family
Z for Zachariah,Drama,Romance,Sci-Fi
Eye of the Needle,Romance,Thriller,War
High Strung,Drama,Music,Romance
Jubal,Drama,Romance,Western
Gu ling jie shao nian sha ren shi jian,Crime,Drama,Romance
ATL,Comedy,Crime,Drama
Flight of the Phoenix,Action,Adventure,Drama
Goal!,Drama,Romance,Sport
Dog Days,Comedy,Drama,Romance
Play Motel,Crime,Horror,Mystery
Shag,Comedy,Drama,Romance
Les parapluies de Cherbourg,Drama,Musical,Romance
La boum,Comedy,Drama,Romance
The Horse Soldiers,Adventure,Romance,War
Ironclad,Action,Drama,History
Chernobyl,Drama,History,Romance
Dangerous Beauty,Biography,Drama,Romance
Beethoven's 2nd,Comedy,Family,Romance
A Lot Like Love,Comedy,Drama,Romance
Sleep with Me,Comedy,Drama,Romance
Brève traversée,Comedy,Drama,Romance
Yi dai zong shi,Action,Biography,Drama
Follow That Dream,Comedy,Musical,Romance
Saani Kaayidham,Action,Crime,Drama
3 Men and a Little Lady,Comedy,Drama,Family
Shotgun Wedding,Action,Comedy,Romance
Raise Your Voice,Family,Music,Musical
No Reservations,Comedy,Drama,Romance
Looking for Alibrandi,Comedy,Drama,Romance
Medicine Man,Adventure,Drama,Romance
Robin and Marian,Adventure,Drama,Romance
Jexi,Comedy,Romance,Sci-Fi
Tamara Drewe,Comedy,Drama,Romance
Heart and Souls,Comedy,Drama,Fantasy
Ladies in Lavender,Drama,Music,Romance
Ba wang bie ji,Drama,Music,Romance
The Sky Is Everywhere,Drama,Music,Romance
True Love,Drama,Romance,Sci-Fi
The Picture of Dorian Gray,Drama,Fantasy,Horror
The Great White Hope,Drama,Romance,Sport
Total Eclipse,Biography,Drama,Romance
Honeymoon,Drama,Fantasy,Horror
Chalet Girl,Comedy,Romance,Sport
This Beautiful Fantastic,Comedy,Drama,Romance
House Party 3,Comedy,Music,Romance
Silver Streak,Action,Comedy,Crime
The Skeleton Twins,Comedy,Drama,Romance
Hatari!,Action,Adventure,Comedy
The Mirror Has Two Faces,Comedy,Drama,Romance
Running on Empty,Crime,Drama,Music
Den blomstertid nu kommer,Action,Romance,Sci-Fi
Chapter Two,Comedy,Drama,Romance
Escobar: Paradise Lost,Crime,Drama,History
Maudie,Biography,Drama,Romance
Wild Hearts Can't Be Broken,Drama,Family,Romance
Wings,Drama,Romance,War
Liberal Arts,Comedy,Drama,Romance
Hereafter,Drama,Fantasy,Romance
White Christmas,Comedy,Musical,Romance
Barfly,Comedy,Drama,Romance
"New York, I Love You",Comedy,Drama,Romance
Bel Ami,Crime,Drama,History
Superman II: The Richard Donner Cut,Action,Adventure,Romance
Passengers,Mystery,Romance,Thriller
100 Rifles,Adventure,Romance,War
The Prince &amp; Me,Comedy,Family,Romance
Prime,Comedy,Drama,Romance
Zero,Comedy,Drama,Romance
On the Beach,Drama,Romance,Sci-Fi
The Lost Empire,Action,Adventure,Comedy
Sex and Death 101,Comedy,Drama,Fantasy
Il Decameron,Comedy,Drama,History
Why Did I Get Married?,Comedy,Drama,Romance
Charlie St. Cloud,Drama,Fantasy,Romance
L'appartement,Drama,Mystery,Romance
Sylvie's Love,Drama,Music,Romance
Life After Beth,Comedy,Fantasy,Horror
Teströl és lélekröl,Drama,Fantasy,Mystery
State Fair,Comedy,Drama,Musical
Jigeum mannareo gabmida,Drama,Fantasy,Romance
Status Update,Comedy,Fantasy,Romance
How to Marry a Millionaire,Comedy,Drama,Romance
Tiptoes,Comedy,Drama,Romance
Devdas,Drama,Musical,Romance
Pierrot le fou,Crime,Drama,Romance
Miracle Mile,Action,Drama,Romance
Maschile singolare,Comedy,Drama,Romance
Indiana Jones and the Sanctuary of the Black Order,Action,Adventure,Romance
Charlie Bartlett,Comedy,Drama,Romance
I Could Never Be Your Woman,Comedy,Drama,Romance
Omar,Crime,Drama,Romance
Il postino,Biography,Comedy,Drama
Magic in the Moonlight,Comedy,Drama,Romance
Little Manhattan,Comedy,Family,Romance
Sommersby,Drama,Mystery,Romance
Little,Comedy,Fantasy,Romance
"Same Time, Next Year",Comedy,Drama,Romance
Laggies,Comedy,Drama,Romance
The Postman Always Rings Twice,Crime,Drama,Film-Noir
The First Grader,Biography,Drama,Romance
Leap of Faith,Comedy,Drama,Romance
Toki o kakeru shôjo,Animation,Adventure,Comedy
Vita &amp; Virginia,Biography,Drama,Romance
Sidney Hall,Drama,Mystery,Romance
Samson and Delilah,Drama,Family,History
Prozac Nation,Biography,Drama,Romance
Vampire Hunter D: Bloodlust,Animation,Action,Drama
The Wackness,Comedy,Drama,Romance
Bulworth,Comedy,Drama,Romance
Playing by Heart,Comedy,Drama,Romance
Into the Night,Action,Comedy,Crime
Seven Minutes in Heaven,Comedy,Drama,Romance
Texas,Action,Romance,Western
Gog,Drama,Horror,Romance
Senior Moment,Comedy,Drama,Romance
The Chase,Action,Adventure,Comedy
Koi no tsumi,Drama,Horror,Romance
Gigi,Comedy,Musical,Romance
Turandot,Action,Fantasy,Romance
It Snows in Benidorm,Adventure,Drama,Romance
Flyboys,Action,Drama,History
The Best Man,Comedy,Drama,Romance
Saunkan Saunkne,Comedy,Drama,Romance
Tom and Huck,Adventure,Comedy,Drama
"Tomorrow, When the War Began",Action,Adventure,Drama
American Me,Biography,Crime,Drama
The Scarlet Letter,Drama,Romance,Western
Rush,Action,Crime,Drama
Catchfire,Action,Comedy,Crime
CBGB,Crime,Drama,Music
Wuthering Heights,Drama,History,Romance
Pirates,Action,Adventure,Comedy
Wilde,Biography,Drama,Romance
O,Drama,Romance,Thriller
Waiting to Exhale,Comedy,Drama,Romance
Orgasmo,Drama,Romance,Thriller
Chéri,Comedy,Drama,Romance
Ride with the Devil,Drama,Romance,War
The Pirate Movie,Adventure,Comedy,Musical
Before Night Falls,Biography,Drama,Romance
"Crna macka, beli macor",Comedy,Crime,Romance
El Cid,Biography,Drama,History
Undine,Drama,Fantasy,Mystery
Le sentiment de la chair,Drama,Mystery,Romance
Tarzan the Ape Man,Action,Adventure,Romance
The Messenger,Drama,Romance,War
Prizzi's Honor,Comedy,Crime,Drama
Innocent Blood,Action,Comedy,Crime
How to Make an American Quilt,Comedy,Drama,Romance
The Philadelphia Experiment,Adventure,Drama,Romance
Les amours d'Anaïs,Comedy,Drama,Romance
Combien tu m'aimes?,Comedy,Drama,Romance
